2.288607766485997885e+01 1.210290530713641033e+01 1.224371506323396730e+01 8.175469760614276993e+00 4.786842795844625797e+00 1.279492682926829605e+00 1.279492682926829161e+00 1.226700180668473861e+00
2.465316763775970799e+01 1.509196788617887108e+01 1.516895388437217740e+01 1.180868019421861348e+01 3.260805781391147296e+00 5.676065040650407623e-01 5.676065040650406512e-01 1.163536901535682455e+00
2.718917206413731691e+01 1.751986795392954477e+01 1.751107527100271000e+01 1.389934252484192001e+01 3.816463098464318637e+00 8.401764001806688587e-01 8.401764001806684146e-01 1.320458062330623905e+00
2.568609033423667753e+01 1.955661348238482944e+01 1.949492073170732098e+01 1.712923836946703204e+01 2.834333536585365909e+00 8.381844399277329494e-01 8.381844399277325053e-01 1.229679223125564880e+00
2.176435898825655002e+01 1.272991271454381490e+01 1.283061646341463380e+01 9.678436991869919126e+00 3.089151761517615391e+00 5.098920731707319298e-01 5.098920731707317078e-01 1.047209033423667668e+00
2.418533541102078033e+01 1.452423577235772889e+01 1.448868825654923143e+01 1.081496309846432524e+01 4.556254516711834235e+00 1.281225835591690121e+00 1.281225835591689455e+00 1.380359439927732801e+00
2.180953561427281073e+01 1.167000013550135940e+01 1.179563733062330932e+01 7.961418992773261927e+00 3.843890153568202628e+00 8.846887985546525446e-01 8.846887985546521005e-01 1.031105600722674209e+00
2.222902974254742148e+01 1.359669591237579667e+01 1.359728389792230985e+01 1.009571251129178293e+01 4.015223622402890769e+00 1.232460411020777524e+00 1.232460411020777080e+00 1.289058152664860124e+00
2.507121135953025970e+01 1.447019878048781294e+01 1.445375397470641587e+01 1.052116305329720447e+01 3.751727800361337462e+00 8.470122854561880077e-01 8.470122854561877856e-01 1.226863392050587587e+00
2.086138789521228887e+01 1.065007793586269536e+01 1.080210501355013619e+01 7.296052009936771832e+00 4.710500000000000576e+00 1.269590898825655234e+00 1.269590898825654790e+00 1.317254516711834356e+00
1.975967694218608628e+01 9.759123170731710317e+00 9.819250542005422133e+00 6.361881142728095462e+00 4.396655578139115228e+00 1.057173328816621849e+00 1.057173328816621183e+00 1.032808649503161869e+00
1.925515523938572926e+01 1.017772606142728442e+01 1.034055621047877338e+01 7.758063527551946059e+00 3.825648373983740136e+00 5.861001806684734694e-01 5.861001806684733584e-01 1.103537669376694286e+00
1.640766601174345141e+01 6.981571635049689029e+00 7.128702732610658899e+00 4.512155352303524936e+00 4.588539588979222650e+00 8.793771454381211772e-01 8.793771454381210662e-01 9.131172086720871217e-01
2.560065341011743811e+01 1.304302687443541764e+01 1.311129715447154354e+01 8.371452032520327435e+00 5.141360569105691170e+00 1.402399819331527020e+00 1.402399819331526576e+00 1.263338504968383624e+00
1.252539044715447325e+01 6.319608604336044877e+00 6.348023554652213463e+00 5.421302326106596681e+00 2.786028297199638626e+00 1.864565040650407179e-01 1.864565040650406902e-01 9.338684507678413071e-01
2.234570286811202067e+01 1.267974509936766481e+01 1.290783647244805898e+01 1.021730840108401139e+01 3.540357407407408452e+00 4.902705962059622502e-01 4.902705962059620282e-01 1.333546860885276075e+00
4.184370553297199535e+01 2.168900883017164460e+01 2.173206562782294782e+01 1.324185810749774816e+01 4.424210433604337744e+00 8.296664634146343476e-01 8.296664634146341255e-01 1.024918270099367978e+00
3.144763486901535643e+01 1.580447707768745325e+01 1.575699546070461032e+01 9.614765176151765402e+00 4.194035478771453995e+00 7.490388663053298979e-01 7.490388663053296758e-01 8.935817299006326708e-01
2.261929166666666902e+01 1.235276138211382602e+01 1.252829336043360264e+01 9.004477168021681521e+00 3.350034168925023259e+00 5.375282971996389048e-01 5.375282971996386827e-01 1.046745483288166634e+00
3.805336691508582447e+01 2.241521208220416028e+01 2.234800907859078833e+01 1.516566955736224465e+01 3.881617208672087038e+00 7.506405600722676486e-01 7.506405600722673155e-01 1.043808649503161989e+00
4.587761485998194644e+01 2.607813360433604899e+01 2.621564950316169984e+01 1.751272398373984274e+01 3.986814340560072001e+00 6.059346883468836875e-01 6.059346883468835765e-01 1.217483536585366233e+00
3.880256420505872228e+01 2.140880449412827957e+01 2.136088606594399053e+01 1.386471384372177695e+01 3.696085907859078645e+00 5.295000000000000817e-01 5.295000000000000817e-01 9.340122854561883070e-01
2.255272612917796238e+01 1.460901411472448785e+01 1.469188096205962246e+01 1.243317847786811647e+01 3.724953139114724365e+00 1.066745483288166652e+00 1.066745483288166207e+00 1.743303093947606408e+00
3.528274243450768211e+01 1.686237278681121055e+01 1.689284037940379335e+01 9.958406187895217698e+00 4.643181910569105675e+00 7.433452574525748480e-01 7.433452574525746259e-01 9.557843721770553636e-01
4.591330736224028897e+01 2.628050831074978788e+01 2.636712640018067333e+01 1.757863766937670036e+01 3.727646341463414892e+00 5.425993224932251779e-01 5.425993224932248449e-01 1.138034168925022627e+00
3.195227253839204806e+01 1.376557500000000545e+01 1.384542612917796056e+01 7.409151761517615675e+00 5.579741418247516904e+00 1.132414950316170232e+00 1.132414950316169788e+00 9.609479674796752580e-01
3.270419464769648243e+01 1.607597518066847542e+01 1.631304105691056705e+01 1.088526854110208220e+01 3.791116485998192953e+00 1.635601626016260357e-01 1.635601626016260357e-01 1.181990650406504528e+00
3.371899613821138786e+01 1.694688407859079149e+01 1.684997348690153629e+01 1.051620359078591349e+01 4.693668202348690421e+00 7.142333107497743638e-01 7.142333107497741418e-01 1.015486698283649902e+00
3.092546050135501545e+01 1.485315370370370758e+01 1.494331662149954809e+01 9.126073780487809373e+00 4.590183333333333948e+00 7.718030939476064889e-01 7.718030939476061558e-01 1.028019399277326551e+00
3.542973672086721137e+01 1.541412057362240517e+01 1.552131140469737680e+01 8.196903658536587756e+00 5.823404923215899309e+00 1.232315560072267724e+00 1.232315560072267280e+00 9.711708672086721839e-01
3.130017068654020207e+01 1.612404376693767816e+01 1.605872642276422724e+01 9.973867457091243338e+00 5.305171364046973537e+00 1.247941169828365560e+00 1.247941169828365116e+00 1.118261517615176670e+00
3.896082472899729510e+01 1.889074661246613118e+01 1.885474374435410994e+01 1.078029062782294822e+01 5.844355171635050361e+00 1.328315560072267809e+00 1.328315560072267365e+00 1.099157813911472825e+00
3.966024214092141165e+01 2.437605650406505120e+01 2.424847098012646640e+01 1.817815503613370254e+01 3.109745483288166135e+00 3.659701897018971528e-02 3.659701897018970834e-02 1.119438346883469437e+00
2.307957206413730944e+01 1.126178403342366963e+01 1.134836463414634089e+01 7.233400632339659353e+00 4.777781978319783462e+00 1.090880645889792611e+00 1.090880645889792167e+00 1.084000000000000297e+00
1.811308105239385924e+01 9.545744512195126319e+00 9.702392231255645427e+00 7.062858242999098479e+00 5.055271680216801400e+00 1.442228319783198209e+00 1.442228319783197987e+00 1.449849096657633840e+00
1.560747240289069460e+01 9.423456007226739928e+00 9.470529403794039069e+00 8.452264001806687688e+00 3.012001784101174806e+00 2.901764001806686477e-01 2.901764001806684257e-01 1.104799819331527377e+00
2.169900968834688726e+01 1.299700910117435093e+01 1.324676458897922160e+01 1.103665300361337209e+01 3.796926332429990669e+00 5.222395212285457777e-01 5.222395212285457777e-01 1.386785840108401668e+00
2.414518297199638752e+01 1.250840785907859676e+01 1.246190088075880986e+01 8.201433897922315808e+00 5.438265627822945980e+00 1.406387308039747541e+00 1.406387308039747097e+00 1.235712782294489775e+00
2.857689979674796987e+01 1.330342170280036562e+01 1.329679557362240239e+01 7.657917299006324008e+00 6.294000858175247792e+00 1.585890514905149651e+00 1.585890514905149207e+00 1.160842186088528072e+00
2.706405758807587958e+01 1.432486156278229750e+01 1.437772870370370448e+01 9.435752168021682706e+00 5.130964521228545294e+00 1.337703974706414334e+00 1.337703974706413890e+00 1.233837149954833512e+00
3.787612061878951408e+01 1.789174814814815662e+01 1.798510670731707251e+01 1.020794582204155532e+01 6.912078139114724351e+00 1.821679223125565406e+00 1.821679223125565406e+00 1.344363392050587525e+00
3.348739898373983692e+01 1.724015277777778365e+01 1.717105241644083335e+01 1.058984263775971613e+01 6.052471115627823472e+00 1.555689543812105446e+00 1.555689543812104558e+00 1.265211156278229998e+00
2.373778227190605250e+01 1.227556043360433868e+01 1.230902109304426340e+01 8.225943541102083145e+00 4.551987714543812125e+00 1.000878026196929005e+00 1.000878026196928561e+00 1.091948735320687147e+00
2.474946808943089493e+01 1.245192567750677703e+01 1.237810051942186007e+01 8.040889317976516182e+00 5.042803093947607174e+00 1.078081729900633112e+00 1.078081729900632446e+00 1.094397651309846564e+00
1.999385207768744621e+01 1.309233834688347464e+01 1.318379546070460684e+01 1.286958915989160346e+01 3.131999999999999673e+00 5.293468834688348085e-02 5.293468834688346697e-02 1.505644828364950838e+00
3.042798735320686454e+00 3.363447673893406265e+00 3.366483220415537048e+00 5.630690334236676087e+00 1.298538459801264588e+00 7.431664634146344373e-01 7.042109078590785831e-01 1.630054878048780909e+00
3.240511472448058594e+00 3.918358152664861649e+00 3.929392028003613202e+00 7.042366011743454557e+00 1.435296025293586686e+00 9.882960252935868439e-01 9.882960252935862888e-01 2.105922877145439465e+00
2.845288753387533287e+00 3.234313821138212308e+00 3.234099006323396974e+00 5.479072560975612127e+00 1.900847606142728186e+00 1.640803093947606817e+00 1.640803093947606373e+00 2.745000000000001439e+00
3.339170551038844081e+00 3.945601513098464963e+00 3.931290266485998330e+00 6.587833852755195174e+00 1.157035682023487055e+00 6.210319557362241616e-01 5.853895438121048400e-01 1.504179945799458684e+00
3.197395234869015557e+00 3.731728229448962875e+00 3.738524999999999654e+00 6.004525474254745809e+00 1.832463098464317541e+00 1.592477890695574105e+00 1.592477890695573661e+00 2.568938346883469670e+00
3.398830713640469625e+00 4.044996476964771048e+00 4.055898012646792949e+00 6.751211336946703945e+00 1.680127371273712811e+00 1.336470551038843935e+00 1.336470551038843713e+00 2.380657204155375961e+00
2.987119918699187249e+00 3.484927348690154414e+00 3.487971883468834466e+00 6.240650925925928405e+00 1.368608604336043699e+00 8.809199412827463105e-01 8.809199412827464215e-01 1.938230826558266395e+00
3.574359010840108208e+00 4.302623215898826459e+00 4.324664476061427898e+00 7.489025090334237689e+00 2.118347199638662914e+00 1.871101738934056069e+00 1.871101738934055403e+00 3.226666463414634922e+00
2.895485027100271225e+00 3.355796341463416432e+00 3.368042795844624848e+00 5.856324141824752694e+00 1.659240740740741016e+00 1.346150903342367311e+00 1.346150903342367089e+00 2.465698532068655524e+00
3.167875429087624539e+00 3.906666395663958014e+00 3.900291169828364435e+00 7.035273170731708881e+00 2.785485885275519546e+00 3.074456504065041340e+00 3.055117366757000852e+00 5.228637308039750131e+00
2.948605916892502421e+01 1.941987122854562742e+01 1.935560542005420004e+01 1.624537061878952926e+01 3.991305781391148333e+00 5.947283197831980672e-01 5.947283197831978452e-01 1.469040718157181846e+00
3.079002152213188737e+01 2.221142956187896900e+01 2.223529105691056884e+01 1.962919778681121130e+01 4.915953139114724202e+00 1.579707813911472858e+00 1.579707813911472414e+00 2.180500000000001215e+00
1.633296635049683942e+01 1.099551244354110757e+01 1.100399708672086874e+01 9.963909869015356691e+00 3.482200925925925894e+00 8.772673441734424316e-01 8.561781842818426691e-01 1.365936088527552439e+00
2.255341463414634262e+01 1.412704415085817899e+01 1.412567405149051858e+01 1.182938486901536024e+01 3.317683333333333540e+00 3.570748870822042509e-01 3.570748870822041399e-01 1.189487714543812302e+00
3.524439636404697751e+01 2.394344803523036447e+01 2.408894869015356832e+01 2.051004130532972525e+01 3.781782678410118059e+00 3.956748870822042741e-01 3.956748870822042186e-01 1.643149096657633867e+00
3.522757100271002884e+01 2.280713983739838469e+01 2.267538947606142585e+01 1.912061275971094076e+01 2.927766689250225873e+00 -4.120850496838303068e-01 -4.120850496838300847e-01 1.333366531165312008e+00
2.753092698735321164e+01 1.657625009033423780e+01 1.672675912375790830e+01 1.315556192411924918e+01 3.966122854561879407e+00 5.948703929539297386e-01 5.948703929539296276e-01 1.344269173441734910e+00
1.105243322041553888e+01 7.867229403794041787e+00 7.734234327009935406e+00 6.296322199638666461e+00 2.542163453026197217e+01 2.452237515808492319e+01 2.456394880307136575e+01 2.590590212285457028e+01
6.879449028906956087e+00 3.536269489611564065e+00 3.554439814814815968e+00 2.457905939476062063e+00 1.476242048328816736e+01 1.197643030713640933e+01 1.234527890695573760e+01 1.259080458446251782e+01
4.772034835140018316e+01 1.282064019873532601e+01 1.272416908310749761e+01 4.328132746160796351e+00 4.593405677506775930e+01 1.272109135049684348e+01 1.282064019873532246e+01 4.399266711833787369e+00
6.771243428184281932e+00 3.680405578139116507e+00 3.648878252032520031e+00 2.436103229448962182e+00 4.266382987804878013e+01 3.494266393405602145e+01 3.485869480578138990e+01 2.982284347335141916e+01
5.625701824751580205e+01 3.033909507678411188e+01 3.033909507678410478e+01 1.692196892502258976e+01 8.500358012646793782e+01 4.953369523486902892e+01 4.958562120596207023e+01 2.977704035682025108e+01
9.350179245709124842e+00 5.101963414634148819e+00 5.156971228545619290e+00 4.380766327913279135e+00 6.215274164408311819e+00 3.451352416440831572e+00 3.455857407407407766e+00 2.904022154471546546e+00
4.406655243902439167e+01 1.890016682475158660e+01 1.883988525293586136e+01 9.472445302619695084e+00 1.156955697831978291e+01 3.837868066847335502e+00 4.025366531165311734e+00 2.301864656729901260e+00
4.989807956187895144e+01 3.277291036585367578e+01 3.276810438121048463e+01 2.237275898825655673e+01 4.648806420505871273e+01 3.038246607949414013e+01 3.041661043360434036e+01 2.088878897922312916e+01
6.003593857271906309e+00 2.255003048780488406e+00 1.839581910569106027e+00 3.152197515808492501e+00 5.671542479674797299e+00 1.793850203252033371e+00 2.254525203252032650e+00 3.503246070460705575e+00
5.593215582655825635e+00 2.549879584462511506e+00 2.495137014453478574e+00 3.155798283649503766e+00 1.938281978319783549e+00 7.784930442637761905e-01 1.119235117434507654e+00 1.940625722673894105e+00
7.715546205962059645e+00 4.105951287262874061e+00 4.101974164408311196e+00 4.552997651309848237e+00 2.102528297199638629e+00 8.881881662149959666e-01 1.318148373983739852e+00 2.211941553748872025e+00
1.792563516260162615e+01 1.211509250225835999e+01 1.164396546973803126e+01 9.222722064137311548e+00 3.044628003613369494e+00 3.321806233062331026e-01 1.337683581752484363e+00 2.796258717253840231e+00
1.015002906504065017e+01 4.341233378500453099e+00 4.357285343270100419e+00 2.526211901535682980e+00 1.494944957091237647e+01 1.259403739837398994e+01 1.253475429087624171e+01 1.302987256097561186e+01
8.203439656729901941e+00 2.571382791327914141e+00 1.313932588075880759e+00 1.725548057813912628e+00 5.499195551038844165e+00 1.402398215898825962e+00 2.573630939476061918e+00 2.332161020776875038e+00
7.020515063233964348e+00 3.493297244805781965e+00 3.493297244805781077e+00 1.973471702800362104e+00 4.295303394308943012e+01 3.132887382565493084e+01 3.139837969738030665e+01 2.392734920957543565e+01
7.604009281842817991e+00 4.025261427280940829e+00 4.063674367660343734e+00 2.873649186991871218e+00 1.584965840108401203e+01 1.426791556007226980e+01 1.417293328816621489e+01 1.411403920505872378e+01
1.700849828364950156e+01 7.300274164408314448e+00 7.188242841011744488e+00 3.710557271906054666e+00 2.247565765582655928e+01 1.201752299006323810e+01 1.206359478319783385e+01 7.372769399277330216e+00
2.776221364046974394e+00 1.337488821138211659e+00 1.337488821138211659e+00 8.056849593495938322e-01 3.479896614724481196e+01 3.208615704607046837e+01 3.183224932249322592e+01 3.066114514453478535e+01
4.978950090334238077e+00 2.756225835591690210e+00 2.756225835591689322e+00 1.747684959349594003e+00 3.909818335591688765e+01 3.442387644534780122e+01 3.414616671183377861e+01 3.128370471996387536e+01
4.687861178861788325e+00 2.710597018970190675e+00 2.710597018970189787e+00 1.805207813911473336e+00 3.919828315266484964e+01 3.600497177055104459e+01 3.586610907859079589e+01 3.421904494128276042e+01
3.954533039747064826e+00 2.201779223125565732e+00 2.182909710930442504e+00 1.484214159891599216e+00 3.986632883920506032e+01 3.620516781842820109e+01 3.596693064588980349e+01 3.392649839656731103e+01
2.628727032520325135e+00 1.255328206865402585e+00 1.255328206865402363e+00 7.543042457091242436e-01 3.382077228997289353e+01 3.176304272809395357e+01 3.155487493224931939e+01 3.106617813911473647e+01
2.961639430894309033e+00 1.368669670280036721e+00 1.368669670280036277e+00 7.927819783197834758e-01 3.590651074977416357e+01 3.139376117886179429e+01 3.115653184281843124e+01 2.842512538392050914e+01
6.637322064137308963e+00 2.566720234869015904e+00 2.591434191508582341e+00 2.423107768744355184e+00 4.257931007226739339e+00 9.283381210478772738e-01 9.283381210478771628e-01 1.079088504968383599e+00
1.849546779584462541e+01 4.200474299909665810e+00 4.279112488708221029e+00 1.989919308943090659e+00 1.618490763324300019e+01 3.312578929539296446e+00 3.276799254742547518e+00 1.461640560072268169e+00
1.723819762872628658e+01 5.782986788617887619e+00 5.882649977416441800e+00 3.588515311653118545e+00 8.694372628726286578e+00 1.843112037037037521e+00 1.843112037037037299e+00 1.390872628726287807e+00
2.299137028003613281e+01 1.435033543360433583e+01 1.444458073622402772e+01 1.237869936766034584e+01 2.928411495031617129e+00 2.464451219512196201e-01 2.464451219512195090e-01 1.364112691960253310e+00
1.679970855916893058e+01 1.663511689250226766e+01 1.665001659891598607e+01 1.907277025745257504e+01 8.803765627822945916e+00 7.300035478771458308e+00 7.300035478771452979e+00 7.931694218608855707e+00
1.105243322041553888e+01 7.867229403794041787e+00 7.734234327009935406e+00 6.296322199638666461e+00 2.542163453026197217e+01 2.452237515808492319e+01 2.456394880307136575e+01 2.590590212285457028e+01
6.879449028906956087e+00 3.536269489611564065e+00 3.554439814814815968e+00 2.457905939476062063e+00 1.476242048328816736e+01 1.197643030713640933e+01 1.234527890695573760e+01 1.259080458446251782e+01
4.772034835140018316e+01 1.282064019873532601e+01 1.272416908310749761e+01 4.328132746160796351e+00 4.593405677506775930e+01 1.272109135049684348e+01 1.282064019873532246e+01 4.399266711833787369e+00
6.771243428184281932e+00 3.680405578139116507e+00 3.648878252032520031e+00 2.436103229448962182e+00 4.266382987804878013e+01 3.494266393405602145e+01 3.485869480578138990e+01 2.982284347335141916e+01
5.625701824751580205e+01 3.033909507678411188e+01 3.033909507678410478e+01 1.692196892502258976e+01 8.500358012646793782e+01 4.953369523486902892e+01 4.958562120596207023e+01 2.977704035682025108e+01
4.666574887082203027e+00 3.586607926829269211e+00 3.586607926829268322e+00 3.187529448961157641e+00 8.674675406504064767e+00 1.068750548780487897e+01 1.059067344173441860e+01 1.642892364498645463e+01
3.190600180668473840e+00 2.373674141824752226e+00 2.373674141824751782e+00 2.133238030713640931e+00 6.944421635049684127e+00 8.959034462511294095e+00 8.934653003613368227e+00 1.404697262872629437e+01
3.462230668473351258e+00 2.583838504968384076e+00 2.552363098464318192e+00 2.369432904245710070e+00 8.883823712737129341e+00 1.132393148148148576e+01 1.124675302619692907e+01 1.692702152213189137e+01
3.722309891598915677e+00 2.545432904245709782e+00 2.545432904245709338e+00 2.079220392953931018e+00 8.302402574525745038e+00 9.737052755194225639e+00 9.694154516711837033e+00 1.387164762872629176e+01
3.189218021680217063e+00 2.449959281842819525e+00 2.449959281842818637e+00 2.277274164408311208e+00 6.639643631436314308e+00 8.932685388437221263e+00 8.850920031616981376e+00 1.513064042457091674e+01
3.418000000000000149e+00 2.841069963866305947e+00 2.841069963866305059e+00 2.856974706413731635e+00 6.826527213188796850e+00 9.509012285456194036e+00 9.416917163504967547e+00 1.636570377145438826e+01
4.387833536585366012e+00 4.980803410117437657e+00 4.980803410117434993e+00 7.087984936766036803e+00 5.545170392953929550e+00 7.952360682023490668e+00 7.936299435411021896e+00 1.469219033423667753e+01
3.112000000000000099e+00 2.595549457994581033e+00 2.595549457994580145e+00 2.669071567299007075e+00 5.317361720867209485e+00 7.302837646793137516e+00 7.238584214092142588e+00 1.296098507226739116e+01
5.073908423667569778e+00 4.853230826558267097e+00 4.853230826558266209e+00 5.472222154471546141e+00 7.945624593495935528e+00 1.042485492321590179e+01 1.039059803523035264e+01 1.626527391598916950e+01
3.351058152664859957e+00 1.731594421860885857e+00 1.731594421860885413e+00 1.093964521228545816e+00 3.165689882565493107e+01 2.703453195573623091e+01 2.700199033423667672e+01 2.408841079494129644e+01
3.390447425474254928e+00 1.664350903342367127e+00 1.664350903342366683e+00 9.921296070460707828e-01 3.496466192411924112e+01 2.936313778229449767e+01 2.935282091237578683e+01 2.570161558265583679e+01
6.089676400180668914e+00 3.706911495031617321e+00 3.706911495031616433e+00 2.516254516711834643e+00 3.485209049232159373e+01 3.040861348238484396e+01 3.037004681571815823e+01 2.766045901084011405e+01
5.537663437217704931e+00 3.265357407407408541e+00 3.265357407407407653e+00 2.175551264679313146e+00 3.083013635953026466e+01 2.629959747064138043e+01 2.626166131436314188e+01 2.341135471996387452e+01
4.478438346883469201e+00 2.656409101174346254e+00 2.656409101174345366e+00 1.815858242999096817e+00 3.072058380758808127e+01 2.761820347786811425e+01 2.757462204155374863e+01 2.594910772357723872e+01
3.330345731707317292e+00 1.649299819331527361e+00 1.649299819331526473e+00 9.951490966576334030e-01 3.346400711382113968e+01 2.823815465221319698e+01 2.823790907859078203e+01 2.486783584010841253e+01
2.778983852755194661e+00 2.136886856368564125e+00 2.136886856368564125e+00 2.057240108401084733e+00 4.080072944896116383e+00 4.964446680216804353e+00 4.950432565492320691e+00 8.764078252032525995e+00
2.840438346883468856e+00 2.554745483288167307e+00 2.554745483288166419e+00 3.031000000000000583e+00 3.220619647696477017e+00 3.788106639566397149e+00 3.733403929539294897e+00 7.343838414634147327e+00
3.372399819331527215e+00 2.278558830171636185e+00 2.278558830171635297e+00 1.808971702800362236e+00 1.413022484191508532e+01 1.683157149954833542e+01 1.672773473351400497e+01 2.183939695121951630e+01
